,fecha_del_hecho,dia,mes,año,dia_de_la_semana,hora_del_hecho,rango-hora,género,comuna/corregimiento,barrio/vereda,clase_de_sitio,modalidad,arma-medio,móvil_agresor,móvil_víctima,edad,rango-edad,conducta,marca_del_vehículo
902,28/03/2018,28,marzo,"2,018",miércoles,12:10,12:00 -17:59,Femenino,6,SANTA ISABEL,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,19,18-19,Hurto a Personas,No aplica
903,28/03/2018,28,marzo,"2,018",miércoles,10:00,6:00 -11:59,Femenino,4,CENTRO,VIAS PUBLICAS,Supuesto ganador de lotería,Sin empleo de arma,A pie,A pie,29,25-30,Hurto a Personas,No aplica
904,28/03/2018,28,marzo,"2,018",miércoles,19:00,18:00 -23:59,Femenino,2,GUALANDAY ETAPA II,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,38,36-40,Hurto a Personas,No aplica
905,28/03/2018,28,marzo,"2,018",miércoles,12:30,12:00 -17:59,Femenino,8,LAS AMERICAS,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,Vehículo,Vehículo,44,41-45,Hurto a Personas,No aplica
906,28/03/2018,28,marzo,"2,018",miércoles,8:30,6:00 -11:59,Femenino,9,EDUARDO SANTOS,INTERIOR VEHICULO PARTICULAR,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,47,46-50,Hurto a Personas,No aplica
907,28/03/2018,28,marzo,"2,018",miércoles,9:20,6:00 -11:59,Masculino,7,VENTILADOR,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,50,46-50,Hurto a Personas,No aplica
908,28/03/2018,28,marzo,"2,018",miércoles,20:00,18:00 -23:59,Masculino,4,SAN PEDRO,"HOTELES, RESIDENCIAS, Y SIMILARES.",Atraco,Arma de fuego,Motocicleta,A pie,54,51-55,Hurto a Personas,No aplica
909,28/03/2018,28,marzo,"2,018",miércoles,15:30,12:00 -17:59,Femenino,2,LAS GRANJAS,CENTRO COMERCIAL,Cosquilleo,Sin empleo de arma,A pie,A pie,54,51-55,Hurto a Personas,No aplica
910,28/03/2018,28,marzo,"2,018",miércoles,11:00,6:00 -11:59,Femenino,4,HOSPITAL GENERAL DE NEIVA,CENTRO COMERCIAL,Escopolaminado,Escopolamina,A pie,A pie,57,56-60,Hurto a Personas,No aplica
911,28/03/2018,28,marzo,"2,018",miércoles,20:45,18:00 -23:59,Femenino,7,LA GAITANA,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,64,>61,Hurto a Personas,No aplica
912,28/03/2018,28,marzo,"2,018",miércoles,3:00,00:00 - 5:59,Femenino,3,SAN VICENTE DE PAUL,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
913,28/03/2018,28,marzo,"2,018",miércoles,23:00,18:00 -23:59,Femenino,6,BOSQUES DE SAN LUIS,APARTAMENTO,Factor de oportunidad,Sin empleo de arma,A pie,Motocicleta,Sin dato,Sin dato,Hurto a Residencias,No aplica
914,28/03/2018,28,marzo,"2,018",miércoles,17:15,12:00 -17:59,Sin dato,3,REINALDO MATIZ,OFICINAS,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
915,29/03/2018,29,marzo,"2,018",jueves,10:30,6:00 -11:59,Masculino,4,CENTRO,CENTRO COMERCIAL,Factor de oportunidad,Sin empleo de arma,A pie,A pie,21,20-24,Hurto a Personas,No aplica
916,29/03/2018,29,marzo,"2,018",jueves,19:35,18:00 -23:59,Masculino,10,LAS PALMAS ETAPA I,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,22,20-24,Hurto a Personas,No aplica
917,29/03/2018,29,marzo,"2,018",jueves,9:00,6:00 -11:59,Masculino,7,CALIXTO LEYVA,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,Bicicleta,Bicicleta,25,25-30,Hurto a Personas,No aplica
918,29/03/2018,29,marzo,"2,018",jueves,0:00,00:00 - 5:59,Masculino,6,CUARTO CENTENARIO,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
919,29/03/2018,29,marzo,"2,018",jueves,1:00,00:00 - 5:59,Femenino,7,CALIXTO LEYVA,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
920,29/03/2018,29,marzo,"2,018",jueves,5:30,00:00 - 5:59,Sin dato,1,SANTA INES,PELUQUERIA Y SIMILARES,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
921,29/03/2018,29,marzo,"2,018",jueves,23:40,18:00 -23:59,Sin dato,6,ZONA INDUSTRIAL,BODEGAS Y SIMILARES,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
922,30/03/2018,30,marzo,"2,018",viernes,22:30,18:00 -23:59,Femenino,1,CANDIDO LEGUIZAMO,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,37,36-40,Hurto a Personas,No aplica
923,30/03/2018,30,marzo,"2,018",viernes,3:30,00:00 - 5:59,Masculino,2,BOSQUES DE TAMARINDO,CONJUNTO RESIDENCIAL,Factor de oportunidad,Contundente,A pie,A pie,41,41-45,Hurto a Personas,No aplica
924,30/03/2018,30,marzo,"2,018",viernes,13:00,12:00 -17:59,Sin dato,Corregimiento El Caguán,LA ESPERANZA,TIENDA,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
925,31/03/2018,31,marzo,"2,018",sábado,19:35,18:00 -23:59,Masculino,6,CANAIMA,VIAS PUBLICAS,Atraco,Arma blanca,Bicicleta,Bicicleta,14,10-14,Hurto a Personas,No aplica
926,31/03/2018,31,marzo,"2,018",sábado,19:35,18:00 -23:59,Masculino,6,CANAIMA,VIAS PUBLICAS,Atraco,Arma blanca,Bicicleta,A pie,17,15-17,Hurto a Personas,No aplica
927,31/03/2018,31,marzo,"2,018",sábado,16:30,12:00 -17:59,Femenino,6,CANAIMA,RODANDO SOBRE VIA - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,22,20-24,Hurto a Personas,No aplica
928,31/03/2018,31,marzo,"2,018",sábado,17:00,12:00 -17:59,Masculino,1,TERMINALITO,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,35,31-35,Hurto a Personas,No aplica
929,31/03/2018,31,marzo,"2,018",sábado,15:00,12:00 -17:59,Femenino,9,SANTA ROSA,INTERIOR VEHICULO PARTICULAR,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,46,46-50,Hurto a Personas,No aplica
930,31/03/2018,31,marzo,"2,018",sábado,1:30,00:00 - 5:59,Femenino,5,LA LIBERTAD,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
931,31/03/2018,31,marzo,"2,018",sábado,15:31,12:00 -17:59,Femenino,5,7 DE AGOSTO,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
932,31/03/2018,31,marzo,"2,018",sábado,18:30,18:00 -23:59,Femenino,9,MORADAS DEL VIENTO,APARTAMENTO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
933,31/03/2018,31,marzo,"2,018",sábado,19:45,18:00 -23:59,Masculino,5,EL VERGEL,CASAS DE HABITACION,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
934,31/03/2018,31,marzo,"2,018",sábado,23:30,18:00 -23:59,Masculino,10,VICTOR FELIX DIAZ ETAPA I,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
935,01/04/2018,1,abril,"2,018",domingo,20:30,18:00 -23:59,Masculino,3,CAMPO NUÑEZ,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,A pie,A pie,23,20-24,Hurto a Personas,No aplica
936,01/04/2018,1,abril,"2,018",domingo,0:00,00:00 - 5:59,Sin dato,8,GUILLERMO LIEVANO,"COLEGIOS, ESCUELAS",Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
937,02/04/2018,2,abril,"2,018",lunes,9:20,6:00 -11:59,Femenino,8,LOS PARQUES,CLINICAS Y SIMILARES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,19,18-19,Hurto a Personas,No aplica
938,02/04/2018,2,abril,"2,018",lunes,8:40,6:00 -11:59,Masculino,6,PUERTA DEL SOL,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,22,20-24,Hurto a Personas,No aplica
939,02/04/2018,2,abril,"2,018",lunes,10:00,6:00 -11:59,Femenino,6,TIMANCO,PARADERO DE BUSES,Atraco,Arma blanca,Motocicleta,A pie,23,20-24,Hurto a Personas,No aplica
940,02/04/2018,2,abril,"2,018",lunes,8:30,6:00 -11:59,Femenino,6,BOSQUES DE SAN LUIS,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,24,20-24,Hurto a Personas,No aplica
941,02/04/2018,2,abril,"2,018",lunes,7:30,6:00 -11:59,Femenino,3,JOSE EUSTACIO RIVERA,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,24,20-24,Hurto a Personas,No aplica
942,02/04/2018,2,abril,"2,018",lunes,13:45,12:00 -17:59,Femenino,2,ALAMOS NORTE,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,25,25-30,Hurto a Personas,No aplica
943,02/04/2018,2,abril,"2,018",lunes,12:30,12:00 -17:59,Masculino,1,SANTA INES,RODANDO SOBRE VIA - VIA PUBLICA,Atraco,Arma de fuego,Motocicleta,Bicicleta,25,25-30,Hurto a Personas,No aplica
944,02/04/2018,2,abril,"2,018",lunes,6:00,6:00 -11:59,Masculino,2,LOS CAMBULOS,CANCHA DE FUTBOL,Atraco,Arma de fuego,Motocicleta,A pie,26,25-30,Hurto a Personas,No aplica
945,02/04/2018,2,abril,"2,018",lunes,4:00,00:00 - 5:59,Femenino,7,IPANEMA,GIMNASIO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,30,25-30,Hurto a Personas,No aplica
946,02/04/2018,2,abril,"2,018",lunes,11:35,6:00 -11:59,Masculino,9,ALBERTO GALINDO,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Motocicleta,31,31-35,Hurto a Personas,No aplica
947,02/04/2018,2,abril,"2,018",lunes,8:00,6:00 -11:59,Femenino,1,CANDIDO LEGUIZAMO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,31,31-35,Hurto a Personas,No aplica
948,02/04/2018,2,abril,"2,018",lunes,15:30,12:00 -17:59,Femenino,5,LOS GUADUALES,CALLEJÓN,Raponazo,Sin empleo de arma,Motocicleta,A pie,38,36-40,Hurto a Personas,No aplica
949,02/04/2018,2,abril,"2,018",lunes,20:30,18:00 -23:59,Masculino,4,DIEGO DE OSPINA,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,58,56-60,Hurto a Personas,No aplica
950,02/04/2018,2,abril,"2,018",lunes,3:00,00:00 - 5:59,Masculino,1,CARLOS PIZARRO,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
951,02/04/2018,2,abril,"2,018",lunes,3:00,00:00 - 5:59,Femenino,6,LOMA LINDA,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
952,02/04/2018,2,abril,"2,018",lunes,12:05,12:00 -17:59,Masculino,1,CIUDADELA CONFAMILIAR,CASAS DE HABITACION,Llave maestra,Llave maestra,A pie,Vehículo,Sin dato,Sin dato,Hurto a Residencias,No aplica
953,02/04/2018,2,abril,"2,018",lunes,0:00,00:00 - 5:59,Sin dato,6,ZONA INDUSTRIAL,BODEGAS Y SIMILARES,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
954,02/04/2018,2,abril,"2,018",lunes,7:55,6:00 -11:59,Sin dato,4,LOS MARTIRES,OFICINAS,Atraco,Arma de fuego,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
955,03/04/2018,3,abril,"2,018",martes,13:30,12:00 -17:59,Femenino,6,TIMANCO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,27,25-30,Hurto a Personas,No aplica
956,03/04/2018,3,abril,"2,018",martes,13:00,12:00 -17:59,Masculino,7,CALIXTO LEYVA,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,31,31-35,Hurto a Personas,No aplica
957,03/04/2018,3,abril,"2,018",martes,1:30,00:00 - 5:59,Femenino,3,JOSE EUSTACIO RIVERA,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,31,31-35,Hurto a Personas,No aplica
958,03/04/2018,3,abril,"2,018",martes,8:30,6:00 -11:59,Femenino,7,SAN MARTIN DE PORRES,VIAS PUBLICAS,Violación cerraduras,Contundente,A pie,Vehículo,32,31-35,Hurto a Personas,No aplica
959,03/04/2018,3,abril,"2,018",martes,19:45,18:00 -23:59,Femenino,3,LA TOMA,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,35,31-35,Hurto a Personas,No aplica
960,03/04/2018,3,abril,"2,018",martes,9:30,6:00 -11:59,Femenino,6,ALTOS DEL LIMONAR ETAPA I,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,56,56-60,Hurto a Personas,No aplica
961,03/04/2018,3,abril,"2,018",martes,15:00,12:00 -17:59,Masculino,4,CENTRO,VIAS PUBLICAS,Engaño,Sin empleo de arma,A pie,A pie,65,>61,Hurto a Personas,No aplica
962,03/04/2018,3,abril,"2,018",martes,19:00,18:00 -23:59,Masculino,7,CALIXTO LEYVA,FRENTE A EDIFICIO - VIA PUBLICA,Rompimiento vidrio,Contundente,A pie,Vehículo,65,>61,Hurto a Personas,No aplica
963,03/04/2018,3,abril,"2,018",martes,0:00,00:00 - 5:59,Masculino,6,SAN JORGE,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
964,03/04/2018,3,abril,"2,018",martes,4:44,00:00 - 5:59,Sin dato,3,JOSE EUSTACIO RIVERA,RESTAURANTES,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
965,03/04/2018,3,abril,"2,018",martes,20:20,18:00 -23:59,Sin dato,10,MISAEL PASTRANA,SUPERMERCADOS,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
966,03/04/2018,3,abril,"2,018",martes,18:50,18:00 -23:59,Masculino,6,JOSE ANTONIO GALAN,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,22,20-24,Hurto a motos,HERO
967,03/04/2018,3,abril,"2,018",martes,23:00,18:00 -23:59,Femenino,6,TIMANCO,VIAS PUBLICAS,Halado,Llave maestra,A pie,A pie,26,25-30,Hurto a motos,YAMAHA
968,04/04/2018,4,abril,"2,018",miércoles,3:45,00:00 - 5:59,Femenino,3,CAMPO NUÑEZ,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,23,20-24,Hurto a Personas,No aplica
969,04/04/2018,4,abril,"2,018",miércoles,12:00,12:00 -17:59,Femenino,4,ESTADIO URDANETA,FRENTE A COLEGIO - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,A pie,Motocicleta,26,25-30,Hurto a Personas,No aplica
970,04/04/2018,4,abril,"2,018",miércoles,17:30,12:00 -17:59,Femenino,4,CENTRO,ESTABLECIMIENTO DE SALUD,Factor de oportunidad,Sin empleo de arma,A pie,A pie,26,25-30,Hurto a Personas,No aplica
971,04/04/2018,4,abril,"2,018",miércoles,12:45,12:00 -17:59,Masculino,6,ZONA INDUSTRIAL,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,28,25-30,Hurto a Personas,No aplica
972,04/04/2018,4,abril,"2,018",miércoles,18:30,18:00 -23:59,Femenino,4,ALTICO,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,Pasajero de taxi,53,51-55,Hurto a Personas,No aplica
973,04/04/2018,4,abril,"2,018",miércoles,15:00,12:00 -17:59,Femenino,9,LUIS IGNACIO ANDRADE,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,63,>61,Hurto a Personas,No aplica
974,04/04/2018,4,abril,"2,018",miércoles,3:00,00:00 - 5:59,Femenino,5,PRIMERO DE MAYO,CASAS DE HABITACION,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
975,04/04/2018,4,abril,"2,018",miércoles,18:30,18:00 -23:59,Femenino,4,SAN JOSE OBRERO,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
976,04/04/2018,4,abril,"2,018",miércoles,21:00,18:00 -23:59,Sin dato,2,SANTA MONICA,VIAS PUBLICAS,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
977,05/04/2018,5,abril,"2,018",jueves,0:00,00:00 - 5:59,Femenino,6,SAN JORGE,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,24,20-24,Hurto a Personas,No aplica
978,05/04/2018,5,abril,"2,018",jueves,20:30,18:00 -23:59,Femenino,8,ALFONSO LOPEZ,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,25,25-30,Hurto a Personas,No aplica
979,05/04/2018,5,abril,"2,018",jueves,20:55,18:00 -23:59,Masculino,9,LUIS IGNACIO ANDRADE,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,36,36-40,Hurto a Personas,No aplica
980,05/04/2018,5,abril,"2,018",jueves,12:30,12:00 -17:59,Femenino,10,LA RIOJA,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,38,36-40,Hurto a Personas,No aplica
981,05/04/2018,5,abril,"2,018",jueves,2:15,00:00 - 5:59,Masculino,1,LA ESPERANZA,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
982,05/04/2018,5,abril,"2,018",jueves,4:00,00:00 - 5:59,Femenino,10,LAS PALMAS ETAPA II,CASAS DE HABITACION,Llave maestra,Llave maestra,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
983,05/04/2018,5,abril,"2,018",jueves,10:30,6:00 -11:59,Sin dato,6,CANAIMA,RESTAURANTES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
984,05/04/2018,5,abril,"2,018",jueves,14:30,12:00 -17:59,Masculino,3,QUIRINAL,PARQUEADERO,HALADO,Llave maestra,A pie,A pie,51,51-55,Hurto a automotores,CHEVROLET
985,06/04/2018,6,abril,"2,018",viernes,19:20,18:00 -23:59,Femenino,7,JORGE ELIECER GAITAN,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,22,20-24,Hurto a Personas,No aplica
986,06/04/2018,6,abril,"2,018",viernes,23:00,18:00 -23:59,Masculino,1,LA ESPERANZA,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,32,31-35,Hurto a Personas,No aplica
987,06/04/2018,6,abril,"2,018",viernes,20:30,18:00 -23:59,Femenino,6,CANAIMA,VIAS PUBLICAS,Atraco,Contundente,A pie,A pie,40,36-40,Hurto a Personas,No aplica
988,06/04/2018,6,abril,"2,018",viernes,19:30,18:00 -23:59,Femenino,6,EL LIMONAR,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,46,46-50,Hurto a Personas,No aplica
989,06/04/2018,6,abril,"2,018",viernes,4:30,00:00 - 5:59,Masculino,2,ALAMOS NORTE,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,47,46-50,Hurto a Personas,No aplica
990,06/04/2018,6,abril,"2,018",viernes,3:00,00:00 - 5:59,Masculino,10,VICTOR FELIX DIAZ ETAPA I,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
991,06/04/2018,6,abril,"2,018",viernes,17:30,12:00 -17:59,Femenino,6,PUERTA DEL SOL,CASAS DE HABITACION,Violación cerraduras,Palanca,Motocicleta,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
992,06/04/2018,6,abril,"2,018",viernes,22:00,18:00 -23:59,Femenino,4,ESTADIO URDANETA,CASAS DE HABITACION,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
993,06/04/2018,6,abril,"2,018",viernes,16:30,12:00 -17:59,Sin dato,Corregimiento Guacirco,VEREDA SAN ANDRES DE BUSIRACO,ESTACIONES DE SERVICIO,Rompimiento pared,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
994,06/04/2018,6,abril,"2,018",viernes,18:00,18:00 -23:59,Sin dato,4,CENTRO,OFICINAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
995,06/04/2018,6,abril,"2,018",viernes,11:55,6:00 -11:59,Masculino,6,BELLA VISTA,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,21,20-24,Hurto a motos,SUZUKI
996,06/04/2018,6,abril,"2,018",viernes,18:30,18:00 -23:59,Masculino,Corregimiento El Caguán,LAS MARGARITAS,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,43,41-45,Hurto a motos,BAJAJ
997,07/04/2018,7,abril,"2,018",sábado,16:00,12:00 -17:59,Femenino,4,ALTICO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,22,20-24,Hurto a Personas,No aplica
998,07/04/2018,7,abril,"2,018",sábado,23:40,18:00 -23:59,Masculino,7,VENTILADOR,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,A pie,23,20-24,Hurto a Personas,No aplica
999,07/04/2018,7,abril,"2,018",sábado,13:30,12:00 -17:59,Masculino,6,FRONTERAS DEL MILENIO,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,A pie,26,25-30,Hurto a Personas,No aplica
1000,07/04/2018,7,abril,"2,018",sábado,18:30,18:00 -23:59,Femenino,6,CANAIMA,CASAS DE HABITACION,Atraco,Arma blanca,Motocicleta,A pie,36,36-40,Hurto a Personas,No aplica
1001,07/04/2018,7,abril,"2,018",sábado,16:50,12:00 -17:59,Femenino,6,BOGOTA,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,37,36-40,Hurto a Personas,No aplica
1002,07/04/2018,7,abril,"2,018",sábado,18:30,18:00 -23:59,Masculino,6,ZONA INDUSTRIAL,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,47,46-50,Hurto a Personas,No aplica
1003,07/04/2018,7,abril,"2,018",sábado,14:30,12:00 -17:59,Masculino,4,MODELO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,51,51-55,Hurto a Personas,No aplica
1004,07/04/2018,7,abril,"2,018",sábado,10:30,6:00 -11:59,Masculino,6,MANZANARES,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,51,51-55,Hurto a Personas,No aplica
1005,07/04/2018,7,abril,"2,018",sábado,15:00,12:00 -17:59,Femenino,3,LA TOMA,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
1006,07/04/2018,7,abril,"2,018",sábado,16:30,12:00 -17:59,Femenino,1,SANTA INES,APARTAMENTO,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
1007,07/04/2018,7,abril,"2,018",sábado,17:30,12:00 -17:59,Femenino,10,CIUDAD SALITRE,CASAS DE HABITACION,Engaño,Sin empleo de arma,Vehículo,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
1008,07/04/2018,7,abril,"2,018",sábado,9:00,6:00 -11:59,Sin dato,6,ZONA INDUSTRIAL,LOCAL COMERCIAL,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
1009,07/04/2018,7,abril,"2,018",sábado,23:50,18:00 -23:59,Masculino,2,PRADO NORTE,FRENTE A RESIDENCIAS - VIA PUBLICA,Halado,Llave maestra,A pie,A pie,27,25-30,Hurto a motos,HONDA
1010,08/04/2018,8,abril,"2,018",domingo,2:00,00:00 - 5:59,Masculino,6,PUERTA DEL SOL,VIAS PUBLICAS,Atraco,Arma blanca,Bicicleta,A pie,18,18-19,Hurto a Personas,No aplica
1011,08/04/2018,8,abril,"2,018",domingo,8:30,6:00 -11:59,Masculino,7,IPANEMA,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,A pie,26,25-30,Hurto a Personas,No aplica
1012,08/04/2018,8,abril,"2,018",domingo,20:30,18:00 -23:59,Femenino,10,LAS PALMAS ETAPA I,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,35,31-35,Hurto a Personas,No aplica
1013,08/04/2018,8,abril,"2,018",domingo,21:00,18:00 -23:59,Masculino,Corregimiento El Caguán,LAS MARGARITAS,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,59,56-60,Hurto a Personas,No aplica
1014,08/04/2018,8,abril,"2,018",domingo,18:30,18:00 -23:59,Masculino,7,VENTILADOR,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,60,56-60,Hurto a Personas,No aplica
1015,08/04/2018,8,abril,"2,018",domingo,11:00,6:00 -11:59,Femenino,5,LA ORQUIDEA,APARTAMENTO,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
1016,09/04/2018,9,abril,"2,018",lunes,19:05,18:00 -23:59,Masculino,3,EFRAIN ROJAS TRUJILLO,TRANSPORTE PÚBLICO,Atraco,Arma blanca,A pie,Pasajero de bus,17,15-17,Hurto a Personas,No aplica
1017,09/04/2018,9,abril,"2,018",lunes,19:15,18:00 -23:59,Masculino,8,LAS AMERICAS,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,26,25-30,Hurto a Personas,No aplica
1018,09/04/2018,9,abril,"2,018",lunes,9:00,6:00 -11:59,Masculino,4,LOS MARTIRES,INTERIOR VEHICULO PARTICULAR,Factor de oportunidad,Contundente,A pie,A pie,38,36-40,Hurto a Personas,No aplica
1019,09/04/2018,9,abril,"2,018",lunes,7:30,6:00 -11:59,Femenino,6,BOGOTA,RODANDO SOBRE VIA - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,Motocicleta,47,46-50,Hurto a Personas,No aplica
1020,09/04/2018,9,abril,"2,018",lunes,7:30,6:00 -11:59,Masculino,3,JOSE EUSTACIO RIVERA,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a Residencias,No aplica
